datetime,R5,R4,R3,Pivot,S3,S4,S5,open,high,low,close,dayVolume
11-06-2021 12:06,135.3716535,132.15,130.225,129.7666667,126.375,124.45,121.2283465,129.55,132.8,127.9,129.35,20990
14-06-2021 12:06,134.3055512,132.045,130.6975,130.0166667,128.0025,126.655,124.3944488,130.25,133,128.75,129.85,25538
15-06-2021 12:06,134.1363107,132.1875,131.01875,130.5333333,128.68125,127.5125,125.5636893,130,132.9,127,128.55,30024
16-06-2021 12:06,134.5220079,131.795,130.1725,129.4833333,126.9275,125.305,122.5779921,130.7,132,127,127.4,20397
17-06-2021 12:06,132.415748,130.15,128.775,128.8,126.025,124.65,122.384252,128,132,126,127.25,42187
18-06-2021 12:06,133.3095238,130.55,128.9,128.4166667,125.6,123.95,121.1904762,127.5,133.6,120.9,133.6,63396
21-06-2021 12:06,147.6340778,140.585,137.0925,129.3666667,130.1075,126.615,119.5659222,136,140.25,136,140.25,35325
22-06-2021 12:06,144.6328125,142.5875,141.41875,138.8333333,139.08125,137.9125,135.8671875,147.25,147.25,147.25,147.25,16860
23-06-2021 12:06,147.25,147.25,147.25,147.25,147.25,147.25,147.25,154.6,154.6,154.6,154.6,22697
24-06-2021 12:06,154.6,154.6,154.6,154.6,154.6,154.6,154.6,162.3,162.3,146.9,158.15,170391
25-06-2021 12:06,174.7293737,166.62,162.385,155.7833333,153.915,149.68,141.5706263,165,165,151,156.45,53194
28-06-2021 12:06,170.955298,164.15,160.3,157.4833333,152.6,148.75,141.944702,160,160,149.6,156.35,41565
29-06-2021 12:06,167.2192513,162.07,159.21,155.3166667,153.49,150.63,145.4807487,159.9,159.9,154.05,155.4,29152
30-06-2021 12:06,161.3012658,158.6175,157.00875,156.45,153.79125,152.1825,149.4987342,158.9,163.15,151.95,163.15,142193
01-07-2021 12:07,175.1755347,169.31,166.23,159.4166667,160.07,156.99,151.1244653,168.9,169,155,157,178978
02-07-2021 12:07,171.1806452,164.7,160.85,160.3333333,153.15,149.3,142.8193548,164.85,164.85,163.9,164.85,131933
05-07-2021 12:07,165.8055064,165.3725,165.11125,164.5333333,164.58875,164.3275,163.8944936,173.05,173.05,173.05,173.05,48114
06-07-2021 12:07,173.05,173.05,173.05,173.05,173.05,173.05,173.05,181.7,181.7,181.7,181.7,28848
07-07-2021 12:07,181.7,181.7,181.7,181.7,181.7,181.7,181.7,190.75,190.75,172.65,172.65,98155
08-07-2021 12:07,190.75,182.605,177.6275,178.6833333,167.6725,162.695,154.55,172.5,175,164.05,172.45,94226
09-07-2021 12:07,183.9606827,178.4725,175.46125,170.5,169.43875,166.4275,160.9393173,174,179.4,171,175.5,45535
12-07-2021 12:07,184.1210526,180.12,177.81,175.3,173.19,170.88,166.8789474,179,184.15,170,176.5,97852
13-07-2021 12:07,191.1910294,184.2825,180.39125,176.8833333,172.60875,168.7175,161.8089706,178.5,179.7,167.7,173.2,88894
14-07-2021 12:07,185.5935599,179.8,176.5,173.5333333,169.9,166.6,160.8064401,179.9,179.9,164.55,173.9,101421
15-07-2021 12:07,190.1222121,182.3425,178.12125,172.7833333,169.67875,165.4575,157.6777879,168,175,165.55,168.75,21547
16-07-2021 12:07,178.3826638,173.9475,171.34875,169.7666667,166.15125,163.5525,159.1173362,170,172,165.2,167.9,23875
19-07-2021 12:07,174.811138,171.64,169.77,168.3666667,166.03,164.16,160.988862,168,172,166.25,169.6,82108
20-07-2021 12:07,175.4658647,172.7625,171.18125,169.2833333,168.01875,166.4375,163.7341353,169.6,171.45,161.65,165.2,48745
22-07-2021 12:07,175.2152181,170.59,167.895,166.1,162.505,159.81,155.1847819,168.9,169.25,160.1,165.85,44170
23-07-2021 12:07,175.3286227,170.8825,168.36625,165.0666667,163.33375,160.8175,156.3713773,165.85,173,160.5,163.2,13384
26-07-2021 12:07,175.9102804,170.075,166.6375,165.5666667,159.7625,156.325,150.4897196,165,166.9,160.8,161.9,26716
27-07-2021 12:07,168.0417289,165.255,163.5775,163.2,160.2225,158.545,155.7582711,164.9,164.9,153.85,154.35,60043
28-07-2021 12:07,165.4359116,160.4275,157.38875,157.7,151.31125,148.2725,143.2640884,158.9,158.9,146.8,150.75,51159
29-07-2021 12:07,163.175579,157.405,154.0775,152.15,147.4225,144.095,138.324421,152.8,152.8,144,148.65,48544
30-07-2021 12:07,157.7341667,153.49,151.07,148.4833333,146.23,143.81,139.5658333,151.8,151.8,142.65,149.55,117559
02-08-2021 12:08,159.1425868,154.5825,152.06625,148,147.03375,144.5175,139.9574132,154.75,157,149.85,156.95,223887
03-08-2021 12:08,164.4387721,160.8825,158.91625,154.6,154.98375,153.0175,149.4612279,156,158.8,149.15,149.5,70314
04-08-2021 12:08,159.172645,154.8075,152.15375,152.4833333,146.84625,144.1925,139.827355,150.75,150.75,143.1,146.55,59871
05-08-2021 12:08,154.384434,150.7575,148.65375,146.8,144.44625,142.3425,138.715566,146,149,141.1,145.05,24708
06-08-2021 12:08,153.1711552,149.395,147.2225,145.05,142.8775,140.705,136.9288448,147.95,147.95,143,144.8,27245
09-08-2021 12:08,149.8123077,147.5225,146.16125,145.25,143.43875,142.0775,139.7876923,149.8,152,143.1,151.25,41813
10-08-2021 12:08,160.6568833,156.145,153.6975,148.7833333,148.8025,146.355,141.8431167,154,154.05,143.7,143.9,47696
11-08-2021 12:08,154.264405,149.5925,146.74625,147.2166667,141.05375,138.2075,133.535595,145.7,145.7,136.75,143.65,36696
12-08-2021 12:08,153.0515905,148.5725,146.11125,142.0333333,141.18875,138.7275,134.2484095,147.6,150,141,149.35,100172
13-08-2021 12:08,158.8829787,154.3,151.825,146.7833333,146.875,144.4,139.8170213,143.05,153.5,143,148.1,40393
16-08-2021 12:08,158.9744755,153.875,150.9875,148.2,145.2125,142.325,137.2255245,148,148,142,143.5,21845
17-08-2021 12:08,149.5633803,146.8,145.15,144.5,141.85,140.2,137.4366197,147.8,147.8,136.35,140.2,35656
18-08-2021 12:08,151.973304,146.4975,143.34875,141.45,137.05125,133.9025,128.426696,142.5,144.9,137.5,142.9,71187
20-08-2021 12:08,150.5906182,146.97,144.935,141.7666667,140.865,138.83,135.2093818,142,145,137,140.9,50566
23-08-2021 12:08,149.1277372,145.3,143.1,140.9666667,138.7,136.5,132.6722628,142.95,147.5,136,140.35,32077
24-08-2021 12:08,152.2178309,146.675,143.5125,141.2833333,137.1875,134.025,128.4821691,140.2,147.35,140.2,147.35,92486
25-08-2021 12:08,154.8646398,151.2825,149.31625,144.9666667,145.38375,143.4175,139.8353602,154.7,154.7,154.7,154.7,20524
26-08-2021 12:08,154.7,154.7,154.7,154.7,154.7,154.7,154.7,162.4,162.4,162.4,162.4,4704
27-08-2021 12:08,162.4,162.4,162.4,162.4,162.4,162.4,162.4,170.5,170.5,170.5,170.5,5197
30-08-2021 12:08,170.5,170.5,170.5,170.5,170.5,170.5,170.5,179,179,179,179,17697
31-08-2021 12:08,179,179,179,179,179,179,179,187.95,187.95,187.95,187.95,16764
01-09-2021 12:09,187.95,187.95,187.95,187.95,187.95,187.95,187.95,197.3,197.3,197.3,197.3,15470
02-09-2021 12:09,197.3,197.3,197.3,197.3,197.3,197.3,197.3,207.15,207.15,202.1,207.15,296943
03-09-2021 12:09,212.3261875,209.9275,208.53875,205.4666667,205.76125,204.3725,201.9738125,215,217.5,210,217.5,69398
06-09-2021 12:09,225.2678571,221.625,219.5625,215,215.4375,213.375,209.7321429,228.35,228.35,228.35,228.35,17506
07-09-2021 12:09,228.35,228.35,228.35,228.35,228.35,228.35,228.35,239.75,239.75,239.75,239.75,14890
08-09-2021 12:09,239.75,239.75,239.75,239.75,239.75,239.75,239.75,251.7,251.7,251.7,251.7,19059
09-09-2021 12:09,251.7,251.7,251.7,251.7,251.7,251.7,251.7,264.25,264.25,264.25,264.25,46438
13-09-2021 12:09,264.25,264.25,264.25,264.25,264.25,264.25,264.25,277.45,277.45,277.45,277.45,22667
14-09-2021 12:09,277.45,277.45,277.45,277.45,277.45,277.45,277.45,291.3,291.3,291.3,291.3,191829
15-09-2021 12:09,291.3,291.3,291.3,291.3,291.3,291.3,291.3,305.85,305.85,305.85,305.85,26583
16-09-2021 12:09,305.85,305.85,305.85,305.85,305.85,305.85,305.85,321.1,321.1,321.1,321.1,27345
17-09-2021 12:09,321.1,321.1,321.1,321.1,321.1,321.1,321.1,337.15,337.15,305.05,337.15,268399
20-09-2021 12:09,372.6278397,354.805,345.9775,326.45,328.3225,319.495,301.6721603,344.8,354,321.05,354,107455
21-09-2021 12:09,390.331724,372.1225,363.06125,343.0166667,344.93875,335.8775,317.668276,367.6,371.7,336.3,369.55,329570
22-09-2021 12:09,408.45,389.02,379.285,359.1833333,359.815,350.08,330.65,379.9,379.9,351.1,351.1,88363
23-09-2021 12:09,379.9,366.94,359.02,360.7,343.18,335.26,322.3,333.55,333.55,333.55,333.55,11548
24-09-2021 12:09,333.55,333.55,333.55,333.55,333.55,333.55,333.55,316.9,350.2,316.9,337.6,292739
27-09-2021 12:09,373.0751657,355.915,346.7575,334.9,328.4425,319.285,302.1248343,335,335,320.75,320.75,61813
28-09-2021 12:09,335,328.5875,324.66875,325.5,316.83125,312.9125,306.5,304.75,326.4,304.75,304.8,153033
29-09-2021 12:09,326.4535521,316.7075,310.75375,311.9833333,298.84625,292.8925,283.1464479,292,305.45,289.6,291.65,82334
30-09-2021 12:09,307.6121979,300.3675,296.00875,295.5666667,287.29125,282.9325,275.6878021,302,306.2,298,306.2,33605
01-10-2021 12:10,314.6256376,310.71,308.455,303.4666667,303.945,301.69,297.7743624,321.5,321.5,321.5,321.5,66533
04-10-2021 12:10,321.5,321.5,321.5,321.5,321.5,321.5,321.5,337.55,337.55,331,337.55,56580
05-10-2021 12:10,344.2296148,341.1525,339.35125,335.3666667,335.74875,333.9475,330.8703852,354.4,354.4,351.7,354.4,67534
06-10-2021 12:10,357.1207279,355.885,355.1425,353.5,353.6575,352.915,351.6792721,366.8,372.1,337,345.15,142601
