Datetime,Sell Price,Lowest Value,Close Value,Max Gains,Close Price Gains,Stop Loss Gains,FixedGains,FixedGainPrice,R4,S4,Open,High,Low,Close,dayVolume
2020-09-30 09:30:00,54.55,52.75,56.4,3.299725022914752,-3.3913840513290583,-2.2173693858845245,1.1,53.949949999999994,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 09:30:00,54.55,54.75,56.4,-0.36663611365720045,-3.3913840513290583,-2.2173693858845245,-2.2173693858845245,53.949949999999994,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 09:35:00,55.5,54.75,56.4,1.3513513513513513,-1.6216216216216188,-0.46770270270271214,1.1,54.8895,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 09:35:00,55.5,54.75,56.4,1.3513513513513513,-1.6216216216216188,-0.46770270270271214,1.1,54.8895,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 10:05:00,55.275,54.75,56.4,0.9497964721845293,-2.03527815468114,-0.876662143826335,-0.876662143826335,54.666975,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 10:10:00,55.2,54.75,56.4,0.815217391304353,-2.173913043478253,-1.0137228260869606,-1.0137228260869606,54.592800000000004,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 10:10:00,55.275,54.75,56.4,0.9497964721845293,-2.03527815468114,-0.876662143826335,-0.876662143826335,54.666975,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 10:10:00,55.275,55.0,56.4,0.49751243781094273,-2.03527815468114,-0.876662143826335,-0.876662143826335,54.666975,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 10:15:00,55.175,55.0,56.4,0.3171726325328449,-2.2202084277299527,-1.059492523787962,-1.059492523787962,54.56807499999999,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-09-30 10:15:00,55.175,55.3,56.4,-0.2265518803806072,-2.2202084277299527,-1.059492523787962,-1.059492523787962,54.56807499999999,55.2075,52.2925,54.95,56.4,52.75,56.4,50662
2020-10-12 15:15:00,75.45,71.7,77.55,4.970178926441352,-2.7833001988071495,-1.0000000000000095,1.1,74.62005,75.45,75.45,79.2,79.2,71.7,77.55,122549
2020-10-12 15:20:00,73.75,71.7,77.55,2.7796610169491487,-5.152542372881353,-3.328135593220353,1.1,72.93875,75.45,75.45,79.2,79.2,71.7,77.55,122549
2020-10-12 15:25:00,72.35,71.7,77.55,0.8984105044920409,-7.187284035936424,-5.327574291637894,-5.327574291637894,71.55414999999999,75.45,75.45,79.2,79.2,71.7,77.55,122549
2020-10-22 09:30:00,99.15,94.25,103.25,4.942007060010091,-4.135148764498229,-0.43973777105395134,1.1,98.05935000000001,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 09:35:00,99.425,94.25,103.25,5.20492833794317,-3.8471209454362616,-0.1619311038471223,1.1,98.33132499999999,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 09:40:00,99.25,94.25,103.25,5.037783375314862,-4.030226700251889,-0.3385390428211572,1.1,98.15825,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 09:45:00,98.9,94.25,103.25,4.701718907987872,-4.398382204246707,-0.6936299292214285,1.1,97.8121,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 09:50:00,95.9,94.25,103.25,1.7205422314911425,-7.664233576642329,-3.8435870698644345,1.1,94.8451,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 10:55:00,98.15,96.5,103.25,1.6811003565970513,-5.196128374936316,-1.463066734589906,1.1,97.07035,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 11:00:00,97.85,96.5,103.25,1.3796627491057685,-5.518650996423103,-1.7741440981093555,1.1,96.77364999999999,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 11:05:00,98.125,98.0,103.25,0.12738853503184713,-5.222929936305733,-1.488917197452228,-1.488917197452228,97.045625,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-22 11:30:00,99.475,98.55,103.25,0.929881879869311,-3.7949233475747732,-0.1115858255843219,-0.1115858255843219,98.380775,98.6,98.6,103.5,103.5,94.25,103.25,592688
2020-10-23 14:05:00,107.7,107.65,108.4,0.046425255338901725,-0.6499535747446638,,-0.6499535747446638,106.5153,108.3375,98.1625,106.0,108.4,98.8,108.4,181182
2020-10-23 14:10:00,108.025,108.4,108.4,-0.34714186530895624,-0.34714186530895624,,-0.34714186530895624,106.836725,108.3375,98.1625,106.0,108.4,98.8,108.4,181182
2020-10-26 09:35:00,113.425,111.9,113.35,1.3445007714348614,0.06612298875909442,,1.1,112.177325,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 09:40:00,112.925,111.9,113.35,0.907682089882658,-0.37635598848793195,,-0.37635598848793195,111.682825,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 09:45:00,113.275,111.9,113.35,1.2138600750386228,-0.0662105495475512,,1.1,112.028975,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 09:50:00,113.35,111.9,113.35,1.2792236435818163,0.0,,1.1,112.10315,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 09:55:00,113.375,111.9,113.35,1.3009922822491682,0.02205071664829608,,1.1,112.127875,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:00:00,113.5,111.9,113.35,1.409691629955942,0.13215859030837504,,1.1,112.2515,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:05:00,113.475,111.9,113.35,1.3879709187045504,0.11015642211940956,,1.1,112.22677499999999,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:10:00,113.55,111.9,113.35,1.4531043593130706,0.17613386173492104,,1.1,112.30095,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:15:00,113.625,111.9,113.35,1.5181518151815132,0.24202420242024703,,1.1,112.375125,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:25:00,113.6,111.9,113.35,1.4964788732394267,0.22007042253521128,,1.1,112.3504,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:30:00,113.65,111.9,113.35,1.5398152221733392,0.26396832380115387,,1.1,112.39985,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 10:35:00,113.55,111.9,113.35,1.4531043593130706,0.17613386173492104,,1.1,112.30095,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 15:30:00,112.85,113.35,113.35,-0.4430660168365087,-0.4430660168365087,,-0.4430660168365087,111.60865,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-26 15:40:00,113.35,,113.35,,0.0,,0.0,112.10315,113.68,103.12,111.0,113.8,110.65,113.35,247443
2020-10-30 12:00:00,97.6,95.05,102.1,2.6127049180327844,-4.610655737704918,-0.6378073770491827,1.1,96.5264,97.25,97.25,92.4,102.1,92.4,102.1,271154
2020-10-30 12:05:00,96.25,95.05,102.1,1.2467532467532496,-6.0779220779220715,-2.049350649350646,1.1,95.19125,97.25,97.25,92.4,102.1,92.4,102.1,271154
2020-10-30 12:10:00,95.875,96.0,102.1,-0.1303780964797914,-6.492829204693605,-2.4485006518904786,-2.4485006518904786,94.820375,97.25,97.25,92.4,102.1,92.4,102.1,271154
2020-10-30 12:20:00,97.5,98.0,102.1,-0.5128205128205128,-4.717948717948712,-0.7410256410256375,-0.7410256410256375,96.4275,97.25,97.25,92.4,102.1,92.4,102.1,271154
2020-11-03 11:00:00,106.525,101.85,101.85,4.388641164046009,4.388641164046009,,1.1,105.35322500000001,109.2075,105.1925,112.0,112.55,101.85,101.85,293590
2020-11-03 11:00:00,106.525,101.85,101.85,4.388641164046009,4.388641164046009,,1.1,105.35322500000001,109.2075,105.1925,112.0,112.55,101.85,101.85,293590
2020-11-03 11:05:00,102.9,101.85,101.85,1.0204081632653172,1.0204081632653172,,1.0204081632653172,101.7681,109.2075,105.1925,112.0,112.55,101.85,101.85,293590
2020-11-03 11:15:00,106.8,101.85,101.85,4.63483146067416,4.63483146067416,,1.1,105.62519999999999,109.2075,105.1925,112.0,112.55,101.85,101.85,293590
2020-11-03 11:20:00,106.475,101.85,101.85,4.3437426625968545,4.3437426625968545,,1.1,105.30377499999999,109.2075,105.1925,112.0,112.55,101.85,101.85,293590
2020-11-05 09:50:00,96.5,95.05,101.6,1.5025906735751324,-5.284974093264243,-1.3139896373057003,1.1,95.4385,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 09:55:00,95.675,95.05,101.6,0.6532532009406846,-6.192840344917688,-2.1876143193101685,-2.1876143193101685,94.622575,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 10:00:00,96.025,95.8,101.6,0.23431398073419266,-5.805779744858098,-1.815152304087472,-1.815152304087472,94.968725,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 10:05:00,97.15,95.8,101.6,1.3896037056098902,-4.580545548121449,-0.6361296963458518,1.1,96.08135,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 10:05:00,97.15,96.1,101.6,1.0808028821410307,-4.580545548121449,-0.6361296963458518,-0.6361296963458518,96.08135,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 11:25:00,97.525,96.1,101.6,1.4611638041527928,-4.1784157908228545,-0.24916688028710074,1.1,96.452225,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 11:25:00,97.525,96.2,101.6,1.358625993335045,-4.1784157908228545,-0.24916688028710074,1.1,96.452225,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 11:30:00,97.17500000000001,96.2,101.6,1.0033444816053598,-4.553640339593499,-0.6102392590686795,-0.6102392590686795,96.106075,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 11:30:00,97.17500000000001,96.2,101.6,1.0033444816053598,-4.553640339593499,-0.6102392590686795,-0.6102392590686795,96.106075,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 11:35:00,97.625,96.2,101.6,1.4596670934699074,-4.071702944942376,-0.1464788732394373,1.1,96.551125,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-05 11:35:00,97.625,99.0,101.6,-1.4084507042253522,-4.071702944942376,-0.1464788732394373,-0.1464788732394373,96.551125,96.8,96.8,92.05,101.6,92.0,101.6,208679
2020-11-09 09:20:00,100.95,100.0,102.15,0.9410599306587447,-1.1887072808320978,,-1.1887072808320978,99.83955,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 09:25:00,100.94999999999999,100.0,102.15,0.9410599306587308,-1.188707280832112,,-1.188707280832112,99.83954999999999,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 09:45:00,101.825,100.0,102.15,1.7922906948195463,-0.3191750552418393,,1.1,100.704925,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 09:50:00,101.7,100.0,102.15,1.6715830875122937,-0.4424778761061975,,1.1,100.5813,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 09:50:00,101.7,100.0,102.15,1.6715830875122937,-0.4424778761061975,,1.1,100.5813,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 09:55:00,101.92500000000001,100.0,102.15,1.888643610497926,-0.2207505518763741,,1.1,100.803825,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 09:55:00,101.92500000000001,100.0,102.15,1.888643610497926,-0.2207505518763741,,1.1,100.803825,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:00:00,101.85,100.0,102.15,1.8163966617574812,-0.2945508100147387,,1.1,100.72964999999999,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:00:00,101.85,100.0,102.15,1.8163966617574812,-0.2945508100147387,,1.1,100.72964999999999,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:05:00,101.82499999999999,100.0,102.15,1.7922906948195323,-0.31917505524185324,,1.1,100.70492499999999,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:05:00,101.82499999999999,100.0,102.15,1.7922906948195323,-0.31917505524185324,,1.1,100.70492499999999,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:10:00,101.875,100.0,102.15,1.8404907975460123,-0.26993865030675407,,1.1,100.754375,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:10:00,101.875,100.0,102.15,1.8404907975460123,-0.26993865030675407,,1.1,100.754375,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:20:00,101.075,100.0,102.15,1.0635666584219665,-1.0635666584219665,,-1.0635666584219665,99.963175,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:20:00,101.075,100.2,102.15,0.8656937917388079,-1.0635666584219665,,-1.0635666584219665,99.963175,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:25:00,100.9,100.2,102.15,0.6937561942517372,-1.2388503468780971,,-1.2388503468780971,99.79010000000001,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:30:00,101.775,101.0,102.15,0.761483664947193,-0.3684598378776713,,-0.3684598378776713,100.65547500000001,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:35:00,101.875,101.0,102.15,0.8588957055214724,-0.26993865030675407,,-0.26993865030675407,100.754375,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:35:00,101.875,101.0,102.15,0.8588957055214724,-0.26993865030675407,,-0.26993865030675407,100.754375,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:45:00,101.65,101.0,102.15,0.639449090014762,-0.4918839153959665,,-0.4918839153959665,100.53185,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:45:00,101.65,101.0,102.15,0.639449090014762,-0.4918839153959665,,-0.4918839153959665,100.53185,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:50:00,101.25,101.0,102.15,0.24691358024691357,-0.8888888888888944,,-0.8888888888888944,100.13625,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-09 10:55:00,101.8,102.15,102.15,-0.3438113948919534,-0.3438113948919534,,-0.3438113948919534,100.6802,101.9475,92.6525,100.0,102.15,99.95,102.15,70058
2020-11-10 09:20:00,99.025,97.05,98.35,1.9944458470083397,0.6816460489775424,,1.1,97.935725,103.36,100.94,104.6,104.6,97.05,98.35,25681
2020-11-13 15:00:00,100.0,97.0,99.75,3.0,0.25,,1.1,98.9,101.8475,93.6525,98.6,102.0,95.0,99.75,29134
2020-11-13 15:05:00,100.975,97.0,99.75,3.936617974746219,1.2131715771230447,,1.1,99.86427499999999,101.8475,93.6525,98.6,102.0,95.0,99.75,29134
2020-11-17 11:10:00,107.5,105.25,109.8,2.0930232558139537,-2.1395348837209274,-1.220790697674414,1.1,106.3175,107.735,101.465,105.75,109.8,104.95,109.8,136210
2020-11-17 11:15:00,107.65,105.25,109.8,2.229447282861129,-1.9972131908964155,-1.0797491871806681,1.1,106.46585,107.735,101.465,105.75,109.8,104.95,109.8,136210
2020-11-17 11:15:00,107.65,105.25,109.8,2.229447282861129,-1.9972131908964155,-1.0797491871806681,1.1,106.46585,107.735,101.465,105.75,109.8,104.95,109.8,136210
2020-11-17 11:55:00,107.1,105.25,109.8,1.7273576097105459,-2.5210084033613476,-1.598832866479926,1.1,105.9219,107.735,101.465,105.75,109.8,104.95,109.8,136210
2020-11-17 11:55:00,107.1,108.5,109.8,-1.3071895424836655,-2.5210084033613476,-1.598832866479926,-1.598832866479926,105.9219,107.735,101.465,105.75,109.8,104.95,109.8,136210
2020-11-18 09:20:00,112.1,104.35,113.4,6.913470115967886,-1.1596788581623652,-1.3311106155218584,1.1,110.86689999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:20:00,112.1,104.35,113.4,6.913470115967886,-1.1596788581623652,-1.3311106155218584,1.1,110.86689999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:25:00,112.175,104.35,113.4,6.975707599732564,-1.0920436817472776,-1.2633608201470918,1.1,110.941075,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:25:00,112.175,104.35,113.4,6.975707599732564,-1.0920436817472776,-1.2633608201470918,1.1,110.941075,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:30:00,110.19999999999999,104.35,113.4,5.308529945553534,-2.9038112522686186,-3.0781987295825854,1.1,108.9878,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:35:00,112.0,104.35,113.4,6.830357142857148,-1.250000000000005,-1.4215848214285691,1.1,110.768,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:45:00,110.925,104.35,113.4,5.9274284426414265,-2.2312373225152204,-2.4044850123957633,1.1,109.704825,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:45:00,110.925,104.35,113.4,5.9274284426414265,-2.2312373225152204,-2.4044850123957633,1.1,109.704825,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:50:00,110.875,104.35,113.4,5.885005636978584,-2.27733934611049,-2.4506651634723764,1.1,109.65537499999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 09:50:00,110.875,104.35,113.4,5.885005636978584,-2.27733934611049,-2.4506651634723764,1.1,109.65537499999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:10:00,109.8,104.35,113.4,4.963570127504557,-3.2786885245901716,-3.453711293260474,1.1,108.59219999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:10:00,109.8,104.35,113.4,4.963570127504557,-3.2786885245901716,-3.453711293260474,1.1,108.59219999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:15:00,112.5,104.35,113.4,7.244444444444449,-0.800000000000005,-0.9708222222222199,1.1,111.2625,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:15:00,112.5,104.35,113.4,7.244444444444449,-0.800000000000005,-0.9708222222222199,1.1,111.2625,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:30:00,111.5,104.35,113.4,6.412556053811665,-1.704035874439467,-1.8763901345291458,1.1,110.2735,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:30:00,111.5,104.35,113.4,6.412556053811665,-1.704035874439467,-1.8763901345291458,1.1,110.2735,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:40:00,111.675,104.35,113.4,6.559211999104547,-1.5446608462055147,-1.716745019028431,1.1,110.446575,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:40:00,111.675,104.35,113.4,6.559211999104547,-1.5446608462055147,-1.716745019028431,1.1,110.446575,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:45:00,111.775,104.35,113.4,6.642809214940739,-1.4538134645493177,-1.625743681503012,1.1,110.54547500000001,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 10:45:00,111.775,104.35,113.4,6.642809214940739,-1.4538134645493177,-1.625743681503012,1.1,110.54547500000001,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:35:00,112.575,104.35,113.4,7.306240284254948,-0.7328447701532337,-0.9035531867643745,1.1,111.336675,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:35:00,112.575,104.35,113.4,7.306240284254948,-0.7328447701532337,-0.9035531867643745,1.1,111.336675,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:45:00,112.45,104.35,113.4,7.203201422854609,-0.8448199199644312,-1.0157180969319648,1.1,111.21305,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:45:00,112.45,104.35,113.4,7.203201422854609,-0.8448199199644312,-1.0157180969319648,1.1,111.21305,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:50:00,112.0,104.35,113.4,6.830357142857148,-1.250000000000005,-1.4215848214285691,1.1,110.768,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:50:00,112.0,104.35,113.4,6.830357142857148,-1.250000000000005,-1.4215848214285691,1.1,110.768,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:55:00,112.4,104.35,113.4,7.161921708185064,-0.889679715302491,-1.0606539145907399,1.1,111.1636,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 11:55:00,112.4,104.35,113.4,7.161921708185064,-0.889679715302491,-1.0606539145907399,1.1,111.1636,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:20:00,112.975,104.35,113.4,7.6344323965479095,-0.3761894224386027,-0.5462934277495048,1.1,111.73227499999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:20:00,112.975,104.35,113.4,7.6344323965479095,-0.3761894224386027,-0.5462934277495048,1.1,111.73227499999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:25:00,112.95,104.35,113.4,7.613988490482522,-0.39840637450199456,-0.5685480301018102,1.1,111.70755,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:25:00,112.95,104.35,113.4,7.613988490482522,-0.39840637450199456,-0.5685480301018102,1.1,111.70755,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:40:00,112.4,104.35,113.4,7.161921708185064,-0.889679715302491,-1.0606539145907399,1.1,111.1636,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:40:00,112.4,104.35,113.4,7.161921708185064,-0.889679715302491,-1.0606539145907399,1.1,111.1636,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:45:00,112.9,104.35,113.4,7.5730735163861915,-0.44286979627989365,-0.6130868024800635,1.1,111.6581,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 12:45:00,112.9,104.35,113.4,7.5730735163861915,-0.44286979627989365,-0.6130868024800635,1.1,111.6581,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:05:00,113.0,104.35,113.4,7.654867256637172,-0.3539823008849608,-0.5240486725663694,1.1,111.757,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:05:00,113.0,104.35,113.4,7.654867256637172,-0.3539823008849608,-0.5240486725663694,1.1,111.757,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:10:00,112.125,104.35,113.4,6.934225195094765,-1.137123745819403,-1.3085172798216254,1.1,110.891625,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:10:00,112.125,104.35,113.4,6.934225195094765,-1.137123745819403,-1.3085172798216254,1.1,110.891625,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:15:00,112.5,104.35,113.4,7.244444444444449,-0.800000000000005,-0.9708222222222199,1.1,111.2625,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:15:00,112.5,104.35,113.4,7.244444444444449,-0.800000000000005,-0.9708222222222199,1.1,111.2625,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:25:00,112.25,104.35,113.4,7.037861915367488,-1.024498886414259,-1.1957015590200424,1.1,111.01525,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:25:00,112.25,104.35,113.4,7.037861915367488,-1.024498886414259,-1.1957015590200424,1.1,111.01525,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:30:00,112.25,104.35,113.4,7.037861915367488,-1.024498886414259,-1.1957015590200424,1.1,111.01525,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:30:00,112.25,104.35,113.4,7.037861915367488,-1.024498886414259,-1.1957015590200424,1.1,111.01525,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 13:35:00,111.0,104.35,113.4,5.990990990990996,-2.162162162162167,-2.3352927927927905,1.1,109.779,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:10:00,112.525,104.35,113.4,7.2650522106198725,-0.7776049766718507,-0.9483892468340295,1.1,111.287225,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:10:00,112.525,104.35,113.4,7.2650522106198725,-0.7776049766718507,-0.9483892468340295,1.1,111.287225,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:15:00,113.5,104.35,113.4,8.061674008810577,0.08810572687224169,-0.08121145374449114,1.1,112.2515,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:15:00,113.5,104.35,113.4,8.061674008810577,0.08810572687224169,-0.08121145374449114,1.1,112.2515,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:20:00,112.4,104.35,113.4,7.161921708185064,-0.889679715302491,-1.0606539145907399,1.1,111.1636,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:20:00,112.4,104.35,113.4,7.161921708185064,-0.889679715302491,-1.0606539145907399,1.1,111.1636,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:25:00,109.8,104.35,113.4,4.963570127504557,-3.2786885245901716,-3.453711293260474,1.1,108.59219999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:25:00,109.8,104.35,113.4,4.963570127504557,-3.2786885245901716,-3.453711293260474,1.1,108.59219999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:35:00,109.825,104.35,113.4,4.985203733211936,-3.2551786933758278,-3.4301616207602956,1.1,108.616925,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:35:00,109.825,104.35,113.4,4.985203733211936,-3.2551786933758278,-3.4301616207602956,1.1,108.616925,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:40:00,109.8,104.35,113.4,4.963570127504557,-3.2786885245901716,-3.453711293260474,1.1,108.59219999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:40:00,109.8,110.1,113.4,-0.2732240437158444,-3.2786885245901716,-3.453711293260474,-3.453711293260474,108.59219999999999,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:45:00,112.75,110.1,113.4,2.3503325942350384,-0.5764966740576547,-0.7469401330376917,1.1,111.50975,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:45:00,112.75,110.1,113.4,2.3503325942350384,-0.5764966740576547,-0.7469401330376917,1.1,111.50975,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:50:00,111.5,110.1,113.4,1.2556053811659245,-1.704035874439467,-1.8763901345291458,1.1,110.2735,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 14:50:00,111.5,112.0,113.4,-0.4484304932735426,-1.704035874439467,-1.8763901345291458,-1.8763901345291458,110.2735,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 15:10:00,112.675,112.0,113.4,0.5990681162635875,-0.6434435322831228,-0.8140004437541605,-0.8140004437541605,111.435575,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
2020-11-18 15:10:00,112.675,112.0,113.4,0.5990681162635875,-0.6434435322831228,-0.8140004437541605,-0.8140004437541605,111.435575,112.4675,107.1325,114.4,115.25,104.35,113.4,197375
